capítulo,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento,sent_score,summarizador
CAPÍTULO XVII,"Já noutro ponto deixámos dito que nunca os dois irmãos se deram, nem estimaram; mas o infortúnio de Simão remia as culpas do génio fatal que o orfanara de pai e mãe, e só da irmã Rita lhe deixara uma lembrança saudosa.",42,38,0,0,9,3,3,7,22,52.38095238095238,NEGATIVE,0.7002347111701965,Não se deram bem.
CAPÍTULO XVII,"Foi Manuel à cadeia, e abrindo os braços ao irmão, teve um glacial acolhimento.",14,14,0,0,4,1,0,2,7,50.0,POSITIVE,0.47460246086120605,Acolhimento.
CAPÍTULO XVII,"Perguntou-lhe Manuel a história do seu desastre. — Consta do processo — respondeu Simão. — E tem o mano esperanças de liberdade? — respondeu Manuel. — Não penso nisso. — Eu pouco posso oferecer-lhe, porque vou para casa forçado pela falta de recursos; mas, se precisa de roupa, repartirei consigo a minha. — Não preciso de nada.",50,42,1,0,10,1,3,11,25,50.0,NEGATIVE,0.6726552844047546,Perguntou-lhe Manuel. — Não pense nisso.
CAPÍTULO XVII,Esmolas só as recebo daquela mulher.,6,6,0,0,1,0,1,1,3,50.0,NEUTRAL,0.4221235513687134,Se você não tiver um
CAPÍTULO XVII,"Já Manuel tinha reparado em Mariana, e da beleza da rapariga inferira para formar falsos juízos. — E quem é esta menina? — disse Manuel. — É um anjo.",26,24,1,0,5,2,1,3,11,42.30769230769231,NEGATIVE,0.534765899181366,O que o seu amigo achou?
CAPÍTULO XVII,Não lhe sei dizer mais nada.,6,6,0,0,0,0,2,2,4,66.66666666666667,NEUTRAL,0.484194278717041,Se você não se lembra
CAPÍTULO XVII,"Mariana sorriu-se, e disse: — Sou uma criada do senhor Simão e de vossa senhoria. — É cá do Porto? — Não, meu senhor, sou dos arrabaldes de Viseu. — E tem feito companhia ao meu mano?",33,28,2,0,7,0,1,3,11,33.333333333333336,NEGATIVE,0.542778491973877,A jovem senhora de Viseu disse:
CAPÍTULO XVII,"Simão atalhou assim à resposta balbuciante de Mariana: — A sua curiosidade incomoda-me, mano Manuel. — Pensei que não era ofensiva — respondeu o outro, tomando o chapéu. — Quer mandar algum recado à mãe? — Nada.",32,30,1,0,6,2,2,7,17,53.125,NEUTRAL,0.6440902352333069,"O Simão, com a curiosidade, respondeu com um tom de brincadeira."
CAPÍTULO XVII,"Estando Manuel Botelho, na tarde desse dia, a fechar as malas para seguir caminho até Vila Real, foi visitado pelo desembargador Mourão Mosqueira e pelo corregedor do crime. — Devemos à espionagem da polícia — disse o corregedor — a novidade de estar nesta estalagem um filho do meu antigo amigo, condiscípulo e colega Domingos Correia Botelho.",54,48,0,0,16,1,0,6,23,42.592592592592595,POSITIVE,0.42599964141845703,"Estando Manuel Botelho, na tarde desse dia, a fechar as malas, foi visitado pelo desembargador Mourão Mosqueira e pelo corregedor do crime."
CAPÍTULO XVII,Aqui vimos dar-lhe um abraço e oferecer o nosso préstimo.,10,10,0,0,2,0,1,3,6,60.0,NEUTRAL,0.5516983866691589,Esteja preparado para receber o seu prés
CAPÍTULO XVII,"Esta senhora é a sua esposa? — continuou o magistrado, reparando na açoriana. — Não é minha esposa. — balbuciou Manuel — é minha irmã. — Sua irmã. — disse Mosqueira — qual das três?",28,23,2,0,7,0,1,4,12,42.857142857142854,NEGATIVE,0.4434890151023865,O juiz disse que é a sua esposa.
CAPÍTULO XVII,"Há cinco anos que as vi em Viseu, e grande mudança fez esta senhora, que não me recordo das suas feições absolutamente coisa nenhuma.",24,23,0,0,5,1,2,4,12,50.0,NEGATIVE,0.6967329978942871,"Vi em Viseu, e grande mudança fez esta senhora."
CAPÍTULO XVII,"É a senhora D Ana Amália? — Justamente — disse Manuel. — Bela lhe afirmo eu que está, minha senhora; mas fez-se um rosto muito outro do que era! — Vieram ver o infeliz Simão? — atalhou o corregedor. — Sim, senhor.",36,33,2,1,5,1,3,6,15,41.666666666666664,NEGATIVE,0.48792847990989685,O senhor D Ana Amália? — O senhor D Ana Amália? — O senhor D Ana Amália? — O senhor D Ana Amália? — O senhor D Ana Amália? — O senhor D Ana Amália?
CAPÍTULO XVII,Viemos ver meu pobre irmão. — Foi um raio que caiu na família aquele rapaz! — jurou Mosqueira. — Mas pode estar certo que a sentença não se executa; diga à sua mãe que o ouviu da minha boca.,36,34,0,1,7,2,1,8,18,50.0,NEUTRAL,0.4423733055591583,Viemos ver seu pobre irmão.
CAPÍTULO XVII,"O meu tribunal está preparado para lhe minorar a pena em dez anos de degredo para a Índia, e o seu pai, segundo me disse na passagem para Vila Real, já preparou as coisas na Suplicação e no Desembargo do Paço, não obstante o morto lá ter parentes poderosos nas duas instâncias.",52,46,0,0,10,2,4,4,20,38.46153846153846,NEGATIVE,0.7333359122276306,"O meu tribunal está preparado para lhe minorar a pena em dez anos de degredo para a Índia, e o seu pai, segundo me disse na passagem para Vila Real, já preparou as coisas na Suplicação e no Desembargo"
CAPÍTULO XVII,Quiséramos absolvê-lo e restituí-lo à sua família; mas tanto é impossível.,11,11,0,0,1,1,0,2,4,36.36363636363637,NEUTRAL,0.5746262669563293,Não é possível absolvê-lo.
CAPÍTULO XVII,Simão matou e confessa soberbamente que matou.,7,6,0,0,0,0,1,3,4,57.142857142857146,NEUTRAL,0.41296684741973877,O Simão matou e confessa sob
CAPÍTULO XVII,Não consente mesmo que se diga que o fez em defesa.,11,10,0,0,1,0,1,3,5,45.45454545454545,NEUTRAL,0.46200743317604065,Não se apresse.
CAPÍTULO XVII,É um doido desgraçado com sentimentos nobilíssimos!,7,7,0,1,2,2,0,0,4,57.142857142857146,NEUTRAL,0.5198312997817993,Este é o cara mais triste
CAPÍTULO XVII,Chovem cartas de empenho a favor do Albuquerque.,8,8,0,0,3,0,0,1,4,50.0,POSITIVE,0.4368094801902771,Ofereça cartas de empenho a
CAPÍTULO XVII,Pedem a cabeça do pobre rapaz com uma sem-cerimónia que indigna o ânimo. — É essa a menina que foi a causa da desgraça? — perguntou Manuel. — Essa é uma heroína! — respondeu o corregedor do crime. — Davam- na já por morta quando Simão chegou aqui.,43,37,1,1,10,2,3,5,20,46.51162790697674,NEGATIVE,0.7293285727500916,Pedem a cabeça do pobre rapaz.
CAPÍTULO XVII,"Desde que soube das probabilidades da comutação da pena, deu um pontapé na morte, e está salva, segundo me disse o médico. — Conhece-a muito bem, minha senhora? — disse o desembargador à dama, suposta irmã de Manuel. — Muito bem — respondeu ela, relanceando os olhos ao amante. — Dizem que é formosíssima! — Decerto — acudiu Manuel — é formosíssima! — Muito bem — disse o corregedor, erguendo-se. — Leve este abraço ao seu pai, e diga-lhe que o condiscípulo cá está, leal e dedicado como sempre.",78,60,1,2,17,2,9,15,43,55.12820512820513,NEUTRAL,0.5517283082008362,"O médico disse que a comutação da pena foi feita, e está salva, segundo o médico. — A senhora é formosíssima! — É formosíssima! — A senhora é leal e leal."
CAPÍTULO XVII,Tenho de lhe escrever brevemente.,5,5,0,0,0,0,1,2,3,60.0,NEUTRAL,0.5456397533416748,Escreva o
CAPÍTULO XVII,"E outro abraço para sua virtuosa mãe — acrescentou o desembargador. — Vou desconfiado! — disse o Mosqueira ao colega. — Manuel Botelho tinha, há coisa de um ano, fugido para Espanha com uma senhora casada.",32,30,0,1,7,2,0,5,14,43.75,NEGATIVE,0.7313366532325745,O desembargador também fez um abraço para sua virtuosa mãe. O desembargador também disse que tinha fugido para Espanha com uma senhora casada.
CAPÍTULO XVII,"Aquela mulher que vimos não é irmã dele. — Então se nos mentiu, é um patife, por nos obrigar a cortejar uma concubina!",22,20,0,1,4,0,2,4,10,45.45454545454545,NEUTRAL,0.5825011730194092,"Não se mentiu, é um patife."
CAPÍTULO XVII,"Irei informar-me melhor. — disse o corregedor, ofendido no seu austero pundonor.",11,11,0,0,2,1,1,4,8,72.72727272727273,NEUTRAL,0.4745583236217499,O corregedor disse que o seu pundonor
CAPÍTULO XVII,"E na carta que mandou, escrevendo a Domingos Botelho, dizia no período final: Tive o gosto de conhecer o teu filho Manuel, e uma das tuas filhas; por ele te mandei um abraço, e por ela te mandaria outro, se fosse moda ensinarem velhos a meninas bonitas como se dão os abraços nos pais.",54,48,0,0,10,3,0,9,22,40.74074074074074,NEUTRAL,0.6250085830688477,"E na carta que mandou, diz Domingos Botelho:"
CAPÍTULO XVII,"Estava já Manuel em casa, e pensava em alugar uma modesta casa para a açoriana, auxiliado pela sua bondosa e indulgente mãe.",22,19,0,0,4,3,1,3,11,50.0,NEGATIVE,0.5539267659187317,"A casa da açoriana era a sua casa, e ela era a sua madrelinha preferida."
CAPÍTULO XVII,"Domingos Botelho fora informado da vinda, e dissera que não queria ver o filho, avisando-o de que era considerado desertor de cavalaria desde que abandonara os estudos, onde estava com licença.",31,28,0,0,6,0,1,7,14,45.16129032258065,NEGATIVE,0.7339143753051758,"O filho era considerado desertor de cavalaria, pois era considerado desertor de cavalaria."
CAPÍTULO XVII,"Recebeu depois a carta do crime, e mandou imediata e secretamente ver se em Vila Real estava a senhora que indicava a carta.",23,19,0,0,4,1,2,4,11,47.82608695652174,NEGATIVE,0.5437472462654114,Vá para Vila Real e viu a carta do crime.
CAPÍTULO XVII,"O espião deu-a como certa na estalagem, enquanto Manuel Botelho pensava nos adornos de uma casa.",16,16,0,0,4,0,1,2,7,43.75,NEGATIVE,0.5513716340065002,O espião deu a casa a um espião e a Manuel Botelho a encontrou.
CAPÍTULO XVII,"Escreveu o magistrado ao juiz de fora, e este mandou chamar à sua presença a mulher suspeita e ouviu dela a sua história, sincera e lacrimosamente contada.",27,23,0,0,5,2,2,5,14,51.851851851851855,NEGATIVE,0.5181177854537964,O juiz mandou chamar à sua presença a mulher suspeita e ouviu dela a sua história.
CAPÍTULO XVII,"Condoeu-se o juiz, e revelou ao colega as suas averiguações.",10,10,0,0,3,0,0,2,5,50.0,NEUTRAL,0.4228369891643524,"Condoeu-se com o juiz,"
CAPÍTULO XVII,"Domingos Botelho foi a Vila Real, e hospedou-se em casa do juiz de fora, onde a senhora foi novamente chamada, sendo que ao mesmo tempo o general da província lavrava ordem de prisão para o cadete desertor de cavalaria de Bragança.",41,35,0,0,11,1,2,3,17,41.46341463414634,NEGATIVE,0.6801518201828003,O general da província lavrava ordem de prisão para o cadete desertor de cavalaria de Bragança.
CAPÍTULO XVII,"A açoriana, em vez do juiz, encontrou um homem feio, de carrancuda sombra, e aparências de intenções sinistras. — Eu sou pai de Manuel — disse Domingos Botelho. — Sei a história da senhora.",31,29,0,0,11,2,0,3,16,51.61290322580645,NEGATIVE,0.5660242438316345,"O juiz, em vez de um juiz, encontrou um homem feio, de carrancuda sombra e aparências sinistras."
CAPÍTULO XVII,O infame é ele.,4,4,0,0,1,0,0,0,1,25.0,NEUTRAL,0.47615134716033936,Abra o
CAPÍTULO XVII,A senhora é a vítima.,5,5,0,0,2,0,0,0,2,40.0,NEUTRAL,0.40745630860328674,A vítima deve ser
CAPÍTULO XVII,O castigo da senhora principiou desde o momento em que a sua consciência lhe disse que praticou uma ação indigna.,20,19,0,0,5,1,0,3,9,45.0,NEGATIVE,0.7485949993133545,A punição da senhora principiou desde o momento em que a sua consciência lhe disse que
CAPÍTULO XVII,"Se a consciência não lho disse ainda, ela lho dirá.",10,9,0,0,1,0,2,2,5,50.0,NEUTRAL,0.42741659283638,"Se a consciência não lho disser,"
CAPÍTULO XVII,"De onde é? — Da ilha do Faial — respondeu trémula a dama. — Tem família? — Tenho mãe e irmãs. — Sua mãe aceitá-la-ia, se a senhora lhe pedisse abrigo? — Creio que sim. — Sabe que Manuel é um desertor, que a estas horas está preso ou fugitivo? — Não sabia. — Quer isto dizer que a senhora não tem a proteção de alguém.",57,47,4,0,12,3,3,11,29,50.87719298245614,NEGATIVE,0.7012682557106018,De onde é? — A senhora lhe disse que Manuel é um desertor.
CAPÍTULO XVII,"A pobre mulher soluçava, abafada por ânsias, e debulhada em lágrimas. — Porque não vai para a sua mãe? — Não tenho recursos alguns — respondeu ela. — Quer partir hoje mesmo?",28,28,2,0,5,1,4,8,18,64.28571428571429,NEGATIVE,0.49447357654571533,"A pobre mulher soluçava, descalço e debulhada em lágrimas."
CAPÍTULO XVII,"À porta da estalagem, daqui a pouco, encontrará uma liteira e uma criada para acompanhá-la até ao Porto.",18,17,0,0,4,0,1,2,7,38.888888888888886,POSITIVE,0.38850200176239014,A estalagem é a única que pode ser usada para a sua condução.
CAPÍTULO XVII,Lá entregará uma carta.,4,4,0,0,1,0,1,1,3,75.0,NEUTRAL,0.5533937215805054,Vá até
CAPÍTULO XVII,A pessoa a quem escrevo tratará da passagem para Lisboa.,10,10,0,0,2,0,0,2,4,40.0,NEUTRAL,0.6281038522720337,Escreva o endereço de e-mail
CAPÍTULO XVII,Em Lisboa outra pessoa a levará a bordo da primeira embarcação que sair para os Açores.,16,15,0,0,3,1,0,2,6,37.5,NEUTRAL,0.46128925681114197,"Se você não conseguir encontrar uma embarcação que saia para os Açores, você"
CAPÍTULO XVII,Estamos combinados?,2,2,1,0,0,1,0,0,1,50.0,NEUTRAL,0.5904859900474548,A
CAPÍTULO XVII,Aceita? — Beijo as mãos de vossa senhoria.,7,7,1,0,3,0,0,0,3,42.857142857142854,NEUTRAL,0.5598412156105042,Beije-se com a
CAPÍTULO XVII,Uma desgraçada como eu não podia esperar tanta caridade.,9,9,0,0,2,0,1,2,5,55.55555555555556,NEUTRAL,0.45585840940475464,A desgraçada não podia esperar tanta caridade
CAPÍTULO XVII,"Poucas horas depois, a açoriana… Morreu de paixão e vergonha, talvez! exclama uma leitora sensível.",15,15,0,1,5,1,2,2,10,66.66666666666667,NEGATIVE,0.48200052976608276,A açoriana... Morreu de paixão e vergonha!
CAPÍTULO XVII,"Não, minha senhora; o estudante continuo nesse ano a frequentar a Universidade; e como tinha já vasta instrução em patologia, poupou-se à morte da vergonha, que é uma morte inventada pelo visconde de A Garrett no Fr.",37,35,0,0,9,1,3,5,18,48.648648648648646,NEGATIVE,0.7503431439399719,"Não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não,"
CAPÍTULO XVII,"Luís de Sousa, e à morte da paixão, que é outra morte inventada pelos namorados nas cartas despeitosas, e que não pega nos maridos a quem o século dotou de sábias filosofia, filosofia grega ou romana, porque bem sabem que os filósofos da antiguidade davam por mimo as mulheres aos seus amigos, quando os seus amigos por favor lhas não tiravam.",61,49,0,0,16,4,4,6,30,49.18032786885246,NEGATIVE,0.7098886966705322,"E à morte da paixão, que é outra morte inventada pelos homens, que não pega nos maridos."
CAPÍTULO XVII,"Pois o médico não morreu, nem sequer desmedrou ou levou de significativo a preocupação do ânimo, insensível às amenidades da terapêutica.",21,21,0,0,7,1,2,3,13,61.904761904761905,NEUTRAL,0.426859587430954,Não se apresse.
CAPÍTULO XVII,"A mulher, inquestionavelmente muito mais alquebrada e valetudinária que o seu amante, lavada em lágrimas, morta de saudades, sem futuro, sem esperanças, sem voz humana que a consolasse, entrou na liteira, e chegou ao Porto, onde procurou o corregedor do crime para entregar-lhe uma carta do doutor Domingos Botelho.",49,43,0,0,13,1,3,8,25,51.02040816326531,NEGATIVE,0.7529188990592957,"A mulher, em sua maioria, é mais alquebrada e valetudinária que o seu amante, lavada em lágrimas, morta de saudades, sem esperanças, sem esperanças, sem esperanças, sem esperanças"
CAPÍTULO XVII,"Uma parte desta carta dizia assim: Deste-me notícia de uma filha que eu não conhecia, nem reconheço.",17,17,0,0,4,0,2,4,10,58.8235294117647,NEUTRAL,0.652439296245575,Escreva uma carta dizendo que você não conhecia a filha que eu não conhecia
CAPÍTULO XVII,"A mãe desta senhora está no Faial, para onde ela vai.",11,11,0,0,2,0,0,1,3,27.272727272727273,POSITIVE,0.3409739136695862,A mãe da senhora está no Faial.
CAPÍTULO XVII,"Prepara tu, ou manda preparar, o seu transporte para Lisboa, e encarrega ali alguém de correr com a passagem dela para os Açores no primeiro navio.",26,25,0,0,3,1,1,5,10,38.46153846153846,NEGATIVE,0.6837886571884155,"Prepare o seu transporte para Lisboa, e manda ali alguém para correr com a sua mala."
CAPÍTULO XVII,A mim me darás contas das despesas.,7,7,0,0,2,0,0,1,3,42.857142857142854,NEUTRAL,0.5128722786903381,"A mim, você deve pagar"
CAPÍTULO XVII,O meu filho Manuel teve ao menos a virtude de não matar ninguém para se constituir amante.,17,17,0,0,4,0,1,3,8,47.05882352941177,NEGATIVE,0.5529068112373352,O meu filho Manuel teve ao menos a virtude de não matar ninguém para se constituir
CAPÍTULO XVII,"Do modo como correm os tempos, muito virtuoso é o rapaz que não mata o marido da mulher que ama.",20,18,0,0,5,1,3,3,12,60.0,NEUTRAL,0.42074722051620483,O virtuoso é o rapaz que não mata o marido da mulher que ama.
CAPÍTULO XVII,"Vê se consegues do general, que está aí, perdão para o rapaz que é desertor de cavalaria seis, e me consta que está escondido em casa de um parente.",29,25,0,0,7,1,1,3,12,41.37931034482759,NEGATIVE,0.4516289234161377,"Vá para a casa do general, que é desertor de cavalaria seis, e me consta que está escondido em casa de um parente."
CAPÍTULO XVII,"Enquanto a Simão, creio que não é possível salvá-lo do degredo temporário.",12,12,0,0,1,2,1,2,6,50.0,NEGATIVE,0.40107664465904236,Não é possível salvá-lo do degredo
CAPÍTULO XVII,É uma lança em África livrá-lo da forca.,8,8,0,0,1,0,0,2,3,37.5,NEUTRAL,0.4392164945602417,Pegue uma lança.
CAPÍTULO XVII,"Em Lisboa movem-se grandes potências contra o desgraçado, e eu estou malvisto do intendente-geral por abandonar o lugar., etc.",19,18,0,0,4,2,1,2,9,47.36842105263158,NEGATIVE,0.7234371304512024,E eu estou malvisto pelo intendente-geral.
CAPÍTULO XVII,"Partiu para Lisboa a açoriana, e dali para a sua terra, e para o abrigo da sua mãe, que a julgava morta, e lhe deu anos de vida, se não ditosa, sossegada e desiludida de quimeras.",36,27,0,0,7,2,2,5,16,44.44444444444444,NEGATIVE,0.6482677459716797,Comece a viver.
CAPÍTULO XVII,"Manuel Botelho, obtido o perdão pela preponderância do corregedor do crime, mudou de regimento para Lisboa, e aí permaneceu até que, falecido o seu pai, pediu baixa e voltou à província.",31,28,0,0,8,0,2,6,16,51.61290322580645,NEGATIVE,0.48935914039611816,"A partir de Lisboa, mudou de regimento."
CAPÍTULO XVIII,"João da Cruz, no dia 4 de Agosto de 1805, sentou-se à mesa com triste aspeto e nenhum apetite do almoço. — Não comes, João? — disse-lhe a cunhada. — Não.",28,25,1,0,7,1,1,3,12,42.857142857142854,NEGATIVE,0.5710437297821045,"Sentado-se à mesa, com triste aspeto e sem apetite do almoço, disse-lhe a cunhada."
