Nome,Texto
CAPÍTULO XXI,"Prometo-lhe, sob a minha palavra de honra, alcançar do vizo-rei a sua residência em Goa."
CAPÍTULO XXI,"Prometo segurar-lhe um decente princípio de vida, e as comodidades que fazem a existência tão saudável como ela é na Ásia."
CAPÍTULO XXI,"Não o intimide a ideia do degredo, senhor Simão."
CAPÍTULO XXI,"Viva, faça por vencer-se, e será feliz!"
CAPÍTULO XXI,"— O seu silêncio, por piedade, senhor. — atalhou o degredado."
CAPÍTULO XXI,— Bem sei que é cedo ainda para planear futuros.
CAPÍTULO XXI,"Desculpe a simpatia que me inspira a indiscrição, mas aceite um amigo nesta hora atribulada."
CAPÍTULO XXI,"— Aceito, e preciso dele. Mariana! — chamou Simão — Vem aqui, se este cavalheiro o permite."
CAPÍTULO XXI,Mariana entrou no quarto.
CAPÍTULO XXI,"— Esta mulher tem sido a minha providência — disse Simão. — Porque foi ela me que valeu, não senti a fome em dois anos e nove meses de cárcere."
CAPÍTULO XXI,Tudo o que tinha vendeu para me sustentar e vestir.
CAPÍTULO XXI,Aqui vai comigo esta criatura.
CAPÍTULO XXI,"Seja respeitável aos seus olhos, senhor, porque ela é tão pura como a verdade o deve ser nos lábios de um moribundo."
CAPÍTULO XXI,"Se eu morrer, senhor comandante, aceite o legado de a amparar com a sua caridade como se ela fosse minha irmã."
CAPÍTULO XXI,"Se ela quiser voltar à sua pátria, seja o seu protetor na passagem. — E estendendo-lhe a mão, disse com transporte: — Promete-me isto, senhor? — Juro-lho."
CAPÍTULO XXI,"O comandante, obrigado a subir ao tombadilho, deixou Simão com Mariana."
CAPÍTULO XXI,"— Estou tranquilo pelo teu futuro, minha amiga."
CAPÍTULO XXI,"— Eu já o estava, senhor Simão — respondeu ela."
CAPÍTULO XXI,Não se trocaram palavras por muito tempo.
CAPÍTULO XXI,"Simão apoiou a face sobre a mesa, e apertou com as mãos as fontes lacrimantes."
CAPÍTULO XXI,"Mariana, de pé, ao lado dele, fitava os olhos na luz mortiça da lâmpada oscilante, e pensava, como ele, na morte."
CAPÍTULO XXI,"E o nordeste sibilava, como um gemido, nas gáveas da nau."
CAPÍTULO XXII,"Às onze horas da noite o comandante recolhera-se num beliche de passageiro, e Mariana, sentada no pavimento, com o rosto sobre os joelhos, parecia sucumbir ao passar das trabalhosas e aflitivas horas daquele dia."
CAPÍTULO XXII,"Simão Botelho velava prostrado no camarote, com os braços cruzados sobre o peito, e os olhos fitos na luz que balançava, pendente de um arame."
CAPÍTULO XXII,"O ouvido tê-lo-ia, talvez, atento para um assobio da ventania: devia de soar-lhe como um ai plangente aquele silvo agudo, voz única no silêncio da terra e céu."
CAPÍTULO XXII,"À meia-noite estendeu Simão o braço trémulo ao maço das cartas que Teresa lhe enviara, e contemplou um pouco a que estava ao de cima, que era dela."
CAPÍTULO XXII,"Rompeu a fita, e dispôs-se no camarote para alcançar o baço clarão da lâmpada."
CAPÍTULO XXII,"Dizia assim a carta: É já o meu espírito que te fala, Simão."
CAPÍTULO XXII,A tua amada morreu.
CAPÍTULO XXII,"A tua pobre Teresa, à hora em que leres esta carta, se me Deus não engana, está em descanso."
CAPÍTULO XXII,"Eu devia poupar-te a esta última tortura; não devia escrever-te; mas perdoa à tua esposa do Céu a culpa, pela consolação que sinto em conversar contigo a esta hora, hora final da noite da minha vida."
CAPÍTULO XXII,"Quem te diria que eu morri, se não fosse eu mesma, Simão?"
CAPÍTULO XXII,"Daqui a pouco, perderás da vista este mosteiro; correrás milhares de léguas, e não acharás, em parte alguma do mundo, voz humana que te diga: — A infeliz espera-te noutro mundo, e pede ao Senhor que te resgate."
CAPÍTULO XXII,"Se te pudesses iludir, meu amor, quererias antes pensar que eu ficava com vida e com esperança de ver-te no regresso do teu degredo?"
CAPÍTULO XXII,"Assim pode ser, mas, ainda agora, nestesolene momento, domina-me a vontade de fazer-te sentir que eu não podia viver."
CAPÍTULO XXII,"Parece que a mesma infelicidade tem às vezes vaidade de mostrar que o é, até não podê-lo ser mais!"
CAPÍTULO XXII,"Quero que digas: — Está morta, e morreu quando eu lhe tirei a última esperança."
CAPÍTULO XXII,"Isto não é queixar-me, Simão; não é."
CAPÍTULO XXII,"Talvez eu pudesse resistir alguns dias à morte, se tu ficasses; mas, de um modo ou outro, era inevitável fechar os olhos quando se rompesse o último fio, este último que se está a partir, e eu mesma o oiço partir."
CAPÍTULO XXII,Não vão estas palavras acrescentar a tua pena.
CAPÍTULO XXII,Deus me livre de ajuntar um remorso injusto à tua saudade.
CAPÍTULO XXII,Se eu pudesse ainda ver-te feliz neste mundo; se Deus permitisse à minha alma esta visão!
CAPÍTULO XXII,"Feliz, tu, meu pobre condenado!"
CAPÍTULO XXII,"Sem o querer, meu amor agora te fazia injúria, julgando-te capaz de felicidade!"
CAPÍTULO XXII,"Tu morrerás de saudade, se o clima do desterro não te matar ainda antes de sucumbires à dor do espírito."
CAPÍTULO XXII,"A vida era bela, era, Simão, se a tivéssemos como tu ma pintavas nas tuas cartas, que li há pouco!"
CAPÍTULO XXII,"Estou a ver a casa que tu a descrevias, perto de Coimbra, cercada de árvores, flores e aves."
CAPÍTULO XXII,"A tua imaginação passeava comigo nas margens do Mondego, à hora pensativa do escurecer."
CAPÍTULO XXII,"Estrelava-se o céu, e a lua abrilhantava a água."
CAPÍTULO XXII,"Eu respondia com a mudez do coração ao teu silêncio, e animada pelo teu sorriso, inclinava a face ao teu peito, como se fosse ao da minha mãe."
CAPÍTULO XXII,Tudo isto li nas tuas cartas; e parece que cessa o despedaçar da agonia enquanto a alma se está a recordar.
CAPÍTULO XXII,"Noutra carta, falavas-me em triunfos e glórias e na imortalidade do teu nome."
CAPÍTULO XXII,"Também eu ia atrás da tua aspiração, ou à frente dela, porque o maior quinhão dos teus prazeres de espírito queria eu que fosse o meu."
CAPÍTULO XXII,"Era criança há três anos, Simão, e já entendia os teus anelos de glória, e imaginava-os realizados como obra minha, se me tu dizias, como disseste muitas vezes, que não serias nada sem o estímulo do meu amor."
CAPÍTULO XXII,"Oh! Simão, de que céu tão lindo caímos!"
CAPÍTULO XXII,"À hora que te escrevo, estás tu para entrar na nau dos degredados, e eu na sepultura."
CAPÍTULO XXII,"Que importa morrer, se não podemos jamais ter nesta vida a nossa esperança de há três anos?"
CAPÍTULO XXII,"Poderias tu com a desesperança e com a vida, Simão?"
CAPÍTULO XXII,Eu não podia.
CAPÍTULO XXII,"Os instantes do dormir eram os escassos benefícios que Deus me concedia; a morte é mais que uma necessidade, é uma misericórdia divina, uma bem-aventurança para mim."
CAPÍTULO XXII,E que farás tu da vida sem a tua companheira de martírio?
CAPÍTULO XXII,"Onde irás tu aviventar o coração que a desgraça te esmagou, sem o esquecimento da imagem desta dócil mulher, que seguiu cegamente a estrela da tua malfadada sorte?"
CAPÍTULO XXII,"Tu nunca hás de amar, pois não, meu esposo?"
CAPÍTULO XXII,"Terias vergonha de ti mesmo, se alguma vez visses passar rapidamente a minha sombra à frente dos teus olhos enxutos?"
CAPÍTULO XXII,"Sofre, sofre ao coração da tua amada estas derradeiras perguntas, a que tu responderás, no alto mar, quando esta carta leres."
CAPÍTULO XXII,Rompe a manhã.
CAPÍTULO XXII,Vou ver a minha última aurora.
CAPÍTULO XXII,A última dos meus dezoito anos!
CAPÍTULO XXII,"Abençoado sejas, Simão!"
CAPÍTULO XXII,"Deus te proteja, e te livre de uma agonia longa."
CAPÍTULO XXII,Todas as minhas angústias Lhe ofereço em desconto das tuas culpas.
CAPÍTULO XXII,"Se algumas impaciências a justiça divina me condena, oferece tu a Deus, meu amigo, os teus padecimentos, para que eu seja perdoada."
CAPÍTULO XXII,Adeus!
CAPÍTULO XXII,"À luz da eternidade parece-me que já te vejo, Simão!"
CAPÍTULO XXII,"Ergueu-se o degredado, olhou em redor de si e olhou com espasmo Mariana, que levantava a cabeça ao menor movimento dele."
CAPÍTULO XXII,"— Que tem, senhor Simão? — disse ela, erguendo-se."
CAPÍTULO XXII,"— Estavas aqui, Mariana? Não te vais deitar?"
CAPÍTULO XXII,— Não vou; o comandante deu-me licença para ficar aqui.
CAPÍTULO XXII,"— Mas há de assim passar a noite? Rogo-te que vás, porque não é necessário o teu sacrifício."
CAPÍTULO XXII,"— Se o não incomodo, deixe-me aqui estar, senhor Simão."
CAPÍTULO XXII,"— Fica então, minha amiga, fica. Poderei subir ao convés?"
CAPÍTULO XXII,"— Quer ir ao convés, senhor Botelho? — disse o comandante, lançando- se do beliche."
CAPÍTULO XXII,"— Queria, senhor comandante."
CAPÍTULO XXII,— Iremos juntos.
CAPÍTULO XXII,"Simão juntou a carta de Teresa ao maço das suas, e saiu a cambalear."
CAPÍTULO XXII,"No convés sentou-se num monte de cordas, e contemplou o miradouro de Monchique, que parecia negro no sopé da serra penhascosa em que atualmente fica a Rua da Restauração."
CAPÍTULO XXII,"O capitão passeava da proa à ré, mas com o ouvido atento aos movimentos do degredado."
CAPÍTULO XXII,"Receara ele o propósito do suicídio, porque Mariana lhe incutira semelhante suspeita."
CAPÍTULO XXII,"Queria o marítimo dizer-lhe palavras consoladoras, mas pensava para si mesmo:"
CAPÍTULO XXII,"— O que se há de dizer-se a um homem que sofre assim? — E parava junto dele algumas vezes, como para desviar-lhe o espírito daquele miradouro."
CAPÍTULO XXII,"— Eu não me suicido! — exclamou abruptamente Simão Botelho. — Se a sua generosidade, senhor capitão, se interessa em que eu viva, pode dormir descansado a sua noite, que eu não me suicido."
CAPÍTULO XXII,— Mas mereço-lhe eu a condescendência de descer comigo à câmara?
CAPÍTULO XXII,"— Irei; mas eu lá sofro mais, senhor."
CAPÍTULO XXII,"Não respondeu o comandante, e continuou a passear no convés, apesar das rajadas de vento."
CAPÍTULO XXII,"Mariana estava agachada entre os pacotes da carga, a pouca distância de Simão."
CAPÍTULO XXII,"O comandante viu-a falou-lhe, e retirou-se."
CAPÍTULO XXII,"Às três horas da manhã, Simão Botelho segurou a testa entre as mãos, que se lhe abria abrasada pela febre."
CAPÍTULO XXII,"Não se conseguiu sentar, e deixou-se cair a meio corpo."
CAPÍTULO XXII,"A cabeça, ao declinar, pousou no seio de Mariana."
CAPÍTULO XXII,— O Anjo da compaixão sempre comigo! — murmurou ele. — Teresa foi muito mais desgraçada.
CAPÍTULO XXII,— Quer descer ao camarote? — disse ela.
CAPÍTULO XXII,"— Não consigo. Ampara-me, minha irmã."
CAPÍTULO XXII,"Deu alguns passos para a escadinha, e olhou ainda sobre o miradouro."
CAPÍTULO XXII,"Desceu a íngreme escada, apegando-se às cordas."
CAPÍTULO XXII,"Lançou-se sobre o colchão, e pediu água, que bebeu insaciavelmente."
CAPÍTULO XXII,"Seguiu-se a febre, o estorcimento, e as ânsias, com intervalos de delírio."
CAPÍTULO XXII,"De manhã veio a bordo um médico, por convite do capitão."
CAPÍTULO XXII,"Examinando o condenado, disse que era febre maligna a doença, e bem podia ser que ele achasse a sepultura no caminho da Índia."
CAPÍTULO XXII,"Mariana ouviu o prognóstico, e não chorou."
CAPÍTULO XXII,Às onze horas saiu a nau da marinha.
CAPÍTULO XXII,Às ânsias da doença acresceram as do enjoo.
CAPÍTULO XXII,"A pedido do comandante, Simão bebia remédios, que vomitava logo, revoltos pelas contrações."
CAPÍTULO XXII,"Ao segundo dia de viagem, Mariana disse a Simão: — Se o meu irmão morrer, que hei de eu fazer àquelas cartas que vão na caixa?"
CAPÍTULO XXII,Pasmosa serenidade a desta pergunta!
CAPÍTULO XXII,"— Se eu morrer no mar — disse ele —, Mariana, atira ao mar todos os meus papéis, todos; e estas cartas que estão debaixo do meu travesseiro também."
CAPÍTULO XXII,"Passada uma ânsia, que lhe embargava a voz, Simão continuou:"
CAPÍTULO XXII,"— Se eu morrer, que tencionas fazer, Mariana?"
CAPÍTULO XXII,"— Morrerei, senhor Simão."
CAPÍTULO XXII,— Morrerás? Tanta gente desgraçada que eu fiz.
CAPÍTULO XXII,A febre aumentava.
CAPÍTULO XXII,"Os sintomas da morte eram visíveis aos olhos do capitão, que tinha sobeja experiência de ver morrerem centenas de condenados, feridos da febre do mar, e desprovidos de medicamentos."
CAPÍTULO XXII,"Ao quarto dia, quando a nau se movia ronceira defronte de Cascais, sobreveio uma súbita tempestade."
CAPÍTULO XXII,"O navio fez-se ao largo muitas milhas, e perdido o rumo de Lisboa, navegou desnorteado."
CAPÍTULO XXII,"Ao sexto dia de navegação incerta, por entre espessas brumas, partiu-se o leme em frente de Gibraltar."
CAPÍTULO XXII,"E em seguida ao desastre, aplacaram as refegas, desencapelaram-se as ondas, e nasceu, com a aurora do dia seguinte, um formoso dia de Primavera."
CAPÍTULO XXII,"Era o dia 27 de Março, o nono da enfermidade de Simão Botelho."
CAPÍTULO XXII,Mariana tinha envelhecido.
CAPÍTULO XXII,"O comandante, ao olhar para ela, exclamou:"
CAPÍTULO XXII,— Parece que volta da Índia com os dez anos de trabalhos já passados!
CAPÍTULO XXII,— Já acabados. Decerto. — disse ela.
CAPÍTULO XXII,"Ao anoitecer desse dia, o condenado delirou pela última vez, e dizia assim no seu delírio: A casa, perto de Coimbra, cercada de árvores, flores e aves."
CAPÍTULO XXII,"A tua imaginação passeava comigo nas margens do Mondego, à hora pensativa do escurecer."
CAPÍTULO XXII,"Estrelava-se o céu, e a lua abrilhantava a água."
CAPÍTULO XXII,"Eu respondia com a mudez do coração ao teu silêncio, e animada pelo teu sorriso, inclinava a face ao teu peito, como se fosse ao da minha mãe."
CAPÍTULO XXII,De que céu tão lindo caímos.
CAPÍTULO XXII,A tua amiga morreu.
CAPÍTULO XXII,A tua pobre Teresa.
CAPÍTULO XXII,E que farás tu da vida sem a tua companheira de martírio?
CAPÍTULO XXII,Onde irás tu aviventar o coração que a desgraça te esmagou.
CAPÍTULO XXII,Rompe a manhã.
CAPÍTULO XXII,Vou ver a minha última aurora.
CAPÍTULO XXII,A última dos meus dezoito anos.
CAPÍTULO XXII,"Oferece a Deus os teus padecimentos, para que eu seja perdoada."
CAPÍTULO XXII,Mariana.
CAPÍTULO XXII,"Mariana colou os ouvidos aos lábios roxos do moribundo, quando pensou ouvir o seu nome."
CAPÍTULO XXII,Tu virás ter connosco; ser-te-emos irmãos no Céu.
CAPÍTULO XXII,O mais puro anjo serás tu.
CAPÍTULO XXII,"Se és mesmo deste mundo, irmã; se és mesmo deste mundo, Mariana."
CAPÍTULO XXII,A transição do delírio para a letargia completa era o anúncio infalível do trespasse.
CAPÍTULO XXII,Ao romper da manhã apagou-se a lâmpada.
CAPÍTULO XXII,"Mariana saíra a pedir luz, e ouviu um gemido estertoroso."
CAPÍTULO XXII,"Voltando às escuras, com os braços estendidos para tatear a face do agonizante, encontrou a mão convulsa, que lhe apertou uma das suas, e relaxou de súbito a pressão dos dedos."
CAPÍTULO XXII,"Entrou o comandante com uma lâmpada, e aproximou-lha da respiração, que não embaciou o vidro."
CAPÍTULO XXII,— Está morto! — disse ele.
CAPÍTULO XXII,"Mariana curvou-se sobre o cadáver, e beijou-lhe a face."
CAPÍTULO XXII,Era o seu primeiro beijo.
